"","cod","year","munic","dep","pop","region","irca","Municipio","income","ingpercap"
"6007","41872",2014,"Villavieja","Huila",7316,"Centro sur",9.091935,"VILLAVIEJA",7653.521,1.04613463641334
"6008","41872",2015,"Villavieja","Huila",7312,"Centro sur",28.784307,"VILLAVIEJA",9814.2119140625,1.34220622457091
"6009","41872",2016,"Villavieja","Huila",7315,"Centro sur",26.287222,"VILLAVIEJA",9925.529403,1.356873465892
"6010","41885",2007,"Yaguará","Huila",8030,"Centro sur",14.518148,"YAGUARÁ",19316.516,2.40554371108344
"6011","41885",2008,"Yaguará","Huila",8131,"Centro sur",4.166666,"YAGUARÁ",23023.879,2.8316171442627
"6012","41885",2009,"Yaguará","Huila",8254,"Centro sur",41.1185,"YAGUARÁ",16588.867,2.00979731039496
"6013","41885",2010,"Yaguará","Huila",8365,"Centro sur",49.6752,"YAGUARÁ",17619.137,2.10629252839211
"6014","41885",2011,"Yaguará","Huila",8480,"Centro sur",58.488,"YAGUARÁ",20458.46268,2.41255456132075
"6015","41885",2012,"Yaguará","Huila",8597,"Centro sur",46.931,"YAGUARÁ",18347.041,2.13412132139118
"6016","41885",2013,"Yaguará","Huila",8716,"Centro sur",62.397037,"YAGUARÁ",24799.936,2.8453345571363
"6017","41885",2014,"Yaguará","Huila",8832,"Centro sur",50.077462,"YAGUARÁ",20839.707,2.35956827445652
"6018","41885",2015,"Yaguará","Huila",8949,"Centro sur",40.570158,"YAGUARÁ",40858.890625,4.56574931556599
"6019","41885",2016,"Yaguará","Huila",9064,"Centro sur",40.342456,"YAGUARÁ",24010.446832,2.64899016240071
"6020","44001",2007,"Riohacha","La Guajira",185687,"Caribe",3.738709,"RIOHACHA",52120.762,0.28069149698148
"6021","44001",2008,"Riohacha","La Guajira",194731,"Caribe",24.270136,"RIOHACHA",70977.281,0.364488864125383
"6022","44001",2009,"Riohacha","La Guajira",203875,"Caribe",5.964715,"RIOHACHA",90700.239,0.444881613733906
"6023","44001",2010,"Riohacha","La Guajira",213091,"Caribe",10.411869,"RIOHACHA",143463.242,0.673248715337579
"6024","44001",2011,"Riohacha","La Guajira",222354,"Caribe",21.26626,"RIOHACHA",148601.965891,0.668312537174955
"6025","44001",2012,"Riohacha","La Guajira",231653,"Caribe",35.96238,"RIOHACHA",193297.675,0.834427678467363
"6026","44001",2013,"Riohacha","La Guajira",240951,"Caribe",11.77983,"RIOHACHA",268273.636,1.11339498902266
"6027","44001",2014,"Riohacha","La Guajira",250236,"Caribe",4.344509,"RIOHACHA",323694.095,1.29355526383094
"6028","44001",2015,"Riohacha","La Guajira",259492,"Caribe",2.470649,"RIOHACHA",328870.375,1.26736228862547
"6029","44001",2016,"Riohacha","La Guajira",268712,"Caribe",0,"RIOHACHA",370459.778,1.37864992259371
"6030","44035",2007,"Albania","La Guajira",22121,"Caribe",31.692307,"ALBANIA",42508.819,1.92164997061616
"6031","44035",2008,"Albania","La Guajira",22735,"Caribe",28.01375,"ALBANIA",54940.126,2.41654391906752
"6032","44035",2009,"Albania","La Guajira",23314,"Caribe",10.808857,"ALBANIA",91612.242,3.92949480998542
"6033","44035",2010,"Albania","La Guajira",23897,"Caribe",6.556956,"ALBANIA",49840.099,2.08562158429928
"6034","44035",2011,"Albania","La Guajira",24468,"Caribe",10.342,"ALBANIA",86930.283,3.55281522805297
"6035","44035",2012,"Albania","La Guajira",25018,"Caribe",48.77923,"ALBANIA",55755.352,2.22860948117355
"6036","44035",2013,"Albania","La Guajira",25566,"Caribe",32.191111,"ALBANIA",55431.508,2.16817288586404
"6037","44035",2014,"Albania","La Guajira",26097,"Caribe",29.060833,"ALBANIA",72067.121,2.76150979039736
"6038","44035",2015,"Albania","La Guajira",26606,"Caribe",21.905,"ALBANIA",61620.64453125,2.31604316812937
"6039","44078",2007,"Barrancas","La Guajira",28078,"Caribe",20.5,"BARRANCAS",37076.301,1.32047514067954
"6040","44078",2008,"Barrancas","La Guajira",28926,"Caribe",32.099615,"BARRANCAS",78997.341,2.73101503837378
"6041","44078",2009,"Barrancas","La Guajira",29777,"Caribe",18.745312,"BARRANCAS",67770.9,2.27594787923565
"6042","44078",2010,"Barrancas","La Guajira",30610,"Caribe",4.929677,"BARRANCAS",47389.52,1.54817118588696
"6043","44078",2011,"Barrancas","La Guajira",31436,"Caribe",10.527727,"BARRANCAS",82514.635,2.62484524112483
"6044","44078",2012,"Barrancas","La Guajira",32254,"Caribe",9.848055,"BARRANCAS",34955.598614,1.08376011080796
"6045","44078",2013,"Barrancas","La Guajira",33060,"Caribe",15.899272,"BARRANCAS",82829.017,2.5054149122807
"6046","44078",2014,"Barrancas","La Guajira",33849,"Caribe",20.533571,"BARRANCAS",89587.94,2.6466938461993
"6047","44078",2015,"Barrancas","La Guajira",34619,"Caribe",37.906086,"BARRANCAS",59373.79296875,1.71506377910252
"6048","44090",2007,"Dibulla","La Guajira",23869,"Caribe",16.045454,"DIBULLA",12801.031,0.53630361556831
"6049","44090",2008,"Dibulla","La Guajira",24943,"Caribe",91.075217,"DIBULLA",26738.886,1.07199959908592
"6050","44090",2009,"Dibulla","La Guajira",26036,"Caribe",54.770857,"DIBULLA",37404.459,1.43664383929943
"6051","44090",2010,"Dibulla","La Guajira",27146,"Caribe",36.186428,"DIBULLA",24821.992,0.914388565534517
"6052","44090",2011,"Dibulla","La Guajira",28292,"Caribe",33.400961,"DIBULLA",27956.18,0.988130213487912
"6053","44090",2012,"Dibulla","La Guajira",29446,"Caribe",58.189677,"DIBULLA",28739.217,0.975997317122869
"6054","44090",2013,"Dibulla","La Guajira",30614,"Caribe",72.045675,"DIBULLA",28722.007057,0.938198440484746
"6055","44090",2014,"Dibulla","La Guajira",31790,"Caribe",80.845333,"DIBULLA",35386.513533,1.11313348641082
"6056","44090",2015,"Dibulla","La Guajira",32983,"Caribe",85.495652,"DIBULLA",39933.578125,1.21073213852591
"6057","44098",2007,"Distracción","La Guajira",12789,"Caribe",24.413043,"DISTRACCIÓN",4914.736,0.384294002658535
"6058","44098",2008,"Distracción","La Guajira",13184,"Caribe",36.087368,"DISTRACCIÓN",6767.213,0.513289820995146
"6059","44098",2009,"Distracción","La Guajira",13568,"Caribe",19.018333,"DISTRACCIÓN",9565.398,0.704996904481132
"6060","44098",2012,"Distracción","La Guajira",14695,"Caribe",14.552222,"DISTRACCIÓN",6526.118,0.444104661449473
"6061","44098",2013,"Distracción","La Guajira",15065,"Caribe",26.144285,"DISTRACCIÓN",13514.99,0.897111848655825
"6062","44098",2014,"Distracción","La Guajira",15430,"Caribe",20.69,"DISTRACCIÓN",12221.306,0.792048347375243
"6063","44098",2015,"Distracción","La Guajira",15790,"Caribe",13.773076,"DISTRACCIÓN",17814.716796875,1.12822778954243
"6064","44110",2007,"El Molino","La Guajira",7641,"Caribe",22.7,"EL MOLINO",3931.474,0.514523491689569
"6065","44110",2008,"El Molino","La Guajira",7781,"Caribe",27.546285,"EL MOLINO",5292.086,0.680129289294435
"6066","44110",2009,"El Molino","La Guajira",7938,"Caribe",15.470416,"EL MOLINO",5132.05,0.646516754850088
"6067","44110",2010,"El Molino","La Guajira",8079,"Caribe",1.426428,"EL MOLINO",4791.177,0.593040846639436
"6068","44110",2011,"El Molino","La Guajira",8222,"Caribe",6.927692,"EL MOLINO",6191.3,0.753016297737777
"6069","44110",2012,"El Molino","La Guajira",8357,"Caribe",3.68,"EL MOLINO",6960.823,0.832933229627857
"6070","44110",2013,"El Molino","La Guajira",8487,"Caribe",19.171,"EL MOLINO",10580.394,1.24665889006716
"6071","44110",2014,"El Molino","La Guajira",8607,"Caribe",28.952307,"EL MOLINO",6727.963,0.781685023817823
"6072","44110",2015,"El Molino","La Guajira",8728,"Caribe",3.016153,"EL MOLINO",14926.017578125,1.7101303366321
"6073","44279",2007,"Fonseca","La Guajira",28256,"Caribe",11.204545,"FONSECA",6962.356,0.246402746319366
"6074","44279",2008,"Fonseca","La Guajira",28941,"Caribe",29.354864,"FONSECA",8426.829,0.291172696174977
"6075","44279",2009,"Fonseca","La Guajira",29603,"Caribe",12.16663,"FONSECA",16627.814,0.561693544573185
"6076","44279",2010,"Fonseca","La Guajira",30252,"Caribe",3.527096,"FONSECA",11502.19,0.380212547930715
"6077","44279",2011,"Fonseca","La Guajira",30891,"Caribe",15.088923,"FONSECA",23128.222,0.748704218057039
"6078","44279",2012,"Fonseca","La Guajira",31514,"Caribe",9.832222,"FONSECA",19356.243,0.614210922129847
"6079","44279",2013,"Fonseca","La Guajira",32116,"Caribe",13.534615,"FONSECA",28722.978015,0.894351040447129
"6080","44279",2014,"Fonseca","La Guajira",32695,"Caribe",30.845333,"FONSECA",31128.88875,0.952099365346383
"6081","44279",2015,"Fonseca","La Guajira",33254,"Caribe",36.899565,"FONSECA",18677.130859375,0.561650654338576
"6082","44378",2007,"Hato Nuevo","La Guajira",17971,"Caribe",14.5625,"HATONUEVO",19534.094,1.08697868788604
"6083","44378",2008,"Hato Nuevo","La Guajira",18784,"Caribe",23.879062,"HATONUEVO",32810.395,1.74672034710392
"6084","44378",2009,"Hato Nuevo","La Guajira",19611,"Caribe",23.173777,"HATONUEVO",47099.442,2.40168487073581
"6085","44378",2010,"Hato Nuevo","La Guajira",20458,"Caribe",5.252916,"HATONUEVO",36527.87739,1.7855057869782
"6086","44378",2011,"Hato Nuevo","La Guajira",21330,"Caribe",18.172258,"HATONUEVO",39474.566,1.85065944678856
"6087","44378",2012,"Hato Nuevo","La Guajira",22203,"Caribe",13.854333,"HATONUEVO",44015.35,1.98240553078413
"6088","44378",2013,"Hato Nuevo","La Guajira",23086,"Caribe",18.961428,"HATONUEVO",31505.342,1.36469470674868
"6089","44378",2014,"Hato Nuevo","La Guajira",24001,"Caribe",20.376363,"HATONUEVO",54197.053,2.2581164534811
"6090","44378",2015,"Hato Nuevo","La Guajira",24916,"Caribe",32.066363,"HATONUEVO",42240.640625,1.6953219066062
"6091","44420",2007,"La Jagua Del Pilar","La Guajira",2822,"Caribe",36.9,"LA JAGUA DEL PILAR",3602.614,1.27661729270021
"6092","44420",2008,"La Jagua Del Pilar","La Guajira",2885,"Caribe",65.062285,"LA JAGUA DEL PILAR",3203.304,1.11033067590988
"6093","44420",2009,"La Jagua Del Pilar","La Guajira",2942,"Caribe",48.720952,"LA JAGUA DEL PILAR",4915.243,1.67071481985044
"6094","44420",2010,"La Jagua Del Pilar","La Guajira",2993,"Caribe",11.437857,"LA JAGUA DEL PILAR",4523.412,1.51133043768794
"6095","44420",2011,"La Jagua Del Pilar","La Guajira",3045,"Caribe",31.255833,"LA JAGUA DEL PILAR",3611.121629,1.18591843316913
"6096","44420",2012,"La Jagua Del Pilar","La Guajira",3094,"Caribe",41.615882,"LA JAGUA DEL PILAR",3981.585,1.28687297996122
"6097","44420",2013,"La Jagua Del Pilar","La Guajira",3128,"Caribe",17.085,"LA JAGUA DEL PILAR",10315.616,3.29783120204604
"6098","44420",2014,"La Jagua Del Pilar","La Guajira",3166,"Caribe",17.8575,"LA JAGUA DEL PILAR",5248.187,1.65767119393557
"6099","44420",2015,"La Jagua Del Pilar","La Guajira",3213,"Caribe",31.7375,"LA JAGUA DEL PILAR",10330.671875,3.21527291472144
"6100","44430",2007,"Maicao","La Guajira",131285,"Caribe",5.683453,"MAICAO",92446.521,0.704166667936169
"6101","44430",2008,"Maicao","La Guajira",134951,"Caribe",23.772037,"MAICAO",96963.82,0.718511311513068
"6102","44430",2009,"Maicao","La Guajira",138497,"Caribe",11.296827,"MAICAO",131090.339,0.946521144862344
"6103","44430",2010,"Maicao","La Guajira",141917,"Caribe",19.712564,"MAICAO",129005.014,0.909017341121923
"6104","44430",2011,"Maicao","La Guajira",145246,"Caribe",12.880506,"MAICAO",125537.73,0.864311099789323
"6105","44430",2012,"Maicao","La Guajira",148427,"Caribe",15.19176,"MAICAO",158244.502,1.0661436396343
"6106","44430",2013,"Maicao","La Guajira",151469,"Caribe",5.85048,"MAICAO",209336.285,1.38204045052123
"6107","44430",2014,"Maicao","La Guajira",154343,"Caribe",5.884098,"MAICAO",198598.428,1.2867342736632
"6108","44430",2015,"Maicao","La Guajira",157054,"Caribe",4.209375,"MAICAO",216535.578125,1.37873328998306
"6109","44560",2007,"Manaure","La Guajira",74122,"Caribe",18.416666,"MANAURE",29124.577,0.392927565365209
"6110","44560",2008,"Manaure","La Guajira",77596,"Caribe",54.728421,"MANAURE",46205.226,0.595458863858962
"6111","44560",2009,"Manaure","La Guajira",81139,"Caribe",14.71673,"MANAURE",54816.108,0.675582740728873
"6112","44560",2010,"Manaure","La Guajira",84744,"Caribe",10.048139,"MANAURE",51670.448,0.609723968658548
"6113","44560",2011,"Manaure","La Guajira",88445,"Caribe",20.317812,"MANAURE",53145.743,0.600890304709141
"6114","44560",2012,"Manaure","La Guajira",92232,"Caribe",13.195277,"MANAURE",55592.871,0.602750357793391
"6115","44560",2013,"Manaure","La Guajira",96080,"Caribe",20.38913,"MANAURE",57388.135764,0.597295334762698
"6116","44560",2014,"Manaure","La Guajira",99992,"Caribe",6.003125,"MANAURE",59104.145,0.591088737098968
"6117","44560",2015,"Manaure","La Guajira",103961,"Caribe",6.899,"MANAURE",83227.1875,0.800561628880061
"6118","44650",2007,"San Juan Del Cesar","La Guajira",34195,"Caribe",23.9,"SAN JUAN DEL CESAR",15362.399,0.449258634303261
"6119","44650",2008,"San Juan Del Cesar","La Guajira",34502,"Caribe",36.885405,"SAN JUAN DEL CESAR",12204.622,0.353736652947655
"6120","44650",2009,"San Juan Del Cesar","La Guajira",34834,"Caribe",10.053953,"SAN JUAN DEL CESAR",19852.957,0.56993044152265
"6121","44650",2010,"San Juan Del Cesar","La Guajira",35189,"Caribe",6.535818,"SAN JUAN DEL CESAR",24219.202,0.688260592798886
"6122","44650",2011,"San Juan Del Cesar","La Guajira",35568,"Caribe",7.926666,"SAN JUAN DEL CESAR",24137.554,0.678631185335133
"6123","44650",2012,"San Juan Del Cesar","La Guajira",35972,"Caribe",14.085277,"SAN JUAN DEL CESAR",22154.036,0.615868898031803
"6124","44650",2013,"San Juan Del Cesar","La Guajira",36399,"Caribe",7.9615,"SAN JUAN DEL CESAR",28343.195,0.778680595620759
"6125","44650",2014,"San Juan Del Cesar","La Guajira",36851,"Caribe",11.142727,"SAN JUAN DEL CESAR",35681.925,0.968275623456623
"6126","44650",2015,"San Juan Del Cesar","La Guajira",37327,"Caribe",13.792857,"SAN JUAN DEL CESAR",36162.76953125,0.968809964134541
"6127","44847",2007,"Uribia","La Guajira",128473,"Caribe",8.18,"URIBIA",68585.311,0.533849999610813
"6128","44847",2008,"Uribia","La Guajira",133886,"Caribe",26.56303,"URIBIA",108581.314,0.810998267182528
"6129","44847",2009,"Uribia","La Guajira",139397,"Caribe",9.265,"URIBIA",149767.918,1.07439843038229
"6130","44847",2010,"Uribia","La Guajira",144990,"Caribe",8.839433,"URIBIA",122660.122,0.845990220015173
"6131","44847",2011,"Uribia","La Guajira",150702,"Caribe",8.947419,"URIBIA",174292.477,1.15653725232578
"6132","44847",2012,"Uribia","La Guajira",156496,"Caribe",8.498863,"URIBIA",138941.005,0.88782464088539
"6133","44847",2013,"Uribia","La Guajira",162362,"Caribe",1.5925,"URIBIA",187874.396165,1.15713280302657
"6134","44847",2014,"Uribia","La Guajira",168286,"Caribe",9.79,"URIBIA",229844.919,1.36579940696196
"6135","44847",2015,"Uribia","La Guajira",174287,"Caribe",5.115,"URIBIA",254294.859375,1.45905810172302
"6136","44855",2007,"Urumita","La Guajira",14247,"Caribe",36.083333,"URUMITA",3691.769,0.259126061627009
"6137","44855",2008,"Urumita","La Guajira",14708,"Caribe",56.403333,"URUMITA",4345.726,0.295466820777808
"6138","44855",2009,"Urumita","La Guajira",15172,"Caribe",37.595384,"URUMITA",7697.302,0.507336013709465
"6139","44855",2010,"Urumita","La Guajira",15632,"Caribe",33.478076,"URUMITA",6370.051,0.407500703684749
"6140","44855",2011,"Urumita","La Guajira",16098,"Caribe",36.634615,"URUMITA",7681.534,0.477173189216052
"6141","44855",2012,"Urumita","La Guajira",16561,"Caribe",24.579411,"URUMITA",9047.596628,0.546319463075901
"6142","44855",2013,"Urumita","La Guajira",17011,"Caribe",5.59,"URUMITA",9872.253,0.580345247192993
"6143","44855",2014,"Urumita","La Guajira",17462,"Caribe",12.203636,"URUMITA",12044.007,0.689726663612416
"6144","44855",2015,"Urumita","La Guajira",17910,"Caribe",14.778888,"URUMITA",17640.3828125,0.98494599734785
"6145","44874",2007,"Villanueva","La Guajira",24494,"Caribe",2.470588,"VILLANUEVA",9760.536,0.398486813097085
"6146","44874",2008,"Villanueva","La Guajira",24943,"Caribe",27.101388,"VILLANUEVA",7348.337,0.294605179809967
"6147","44874",2009,"Villanueva","La Guajira",25380,"Caribe",13.887717,"VILLANUEVA",10909.458,0.429844680851064
"6148","44874",2010,"Villanueva","La Guajira",25798,"Caribe",4.103214,"VILLANUEVA",11360.781,0.440374486394294
"6149","44874",2011,"Villanueva","La Guajira",26219,"Caribe",6.903571,"VILLANUEVA",16295.33,0.621508448072009
"6150","44874",2012,"Villanueva","La Guajira",26610,"Caribe",8.911333,"VILLANUEVA",11537.782,0.43358819992484
"6151","44874",2013,"Villanueva","La Guajira",26973,"Caribe",6.127142,"VILLANUEVA",19955.26,0.739823527230935
"6152","44874",2014,"Villanueva","La Guajira",27338,"Caribe",22.693076,"VILLANUEVA",19254.616,0.704316921501207
"6153","44874",2015,"Villanueva","La Guajira",27657,"Caribe",8.317,"VILLANUEVA",27755.201171875,1.00355068054652
"6154","47001",2007,"Santa Marta","Magdalena",428018,"Caribe",13.131012,"SANTA MARTA",196920,0.460074109032798
"6155","47001",2008,"Santa Marta","Magdalena",434539,"Caribe",14.63502,"SANTA MARTA",244431.444,0.562507494148972
"6156","47001",2009,"Santa Marta","Magdalena",441198,"Caribe",8.76548,"SANTA MARTA",311210.641,0.705376363900108
"6157","47001",2010,"Santa Marta","Magdalena",447963,"Caribe",2.33287,"SANTA MARTA",357594.063,0.798266961780326
"6158","47001",2011,"Santa Marta","Magdalena",454860,"Caribe",5.280758,"SANTA MARTA",375174.309026,0.824812709462252
"6159","47001",2012,"Santa Marta","Magdalena",461900,"Caribe",6.19161,"SANTA MARTA",429103.641,0.928996841307642
"6160","47001",2013,"Santa Marta","Magdalena",469066,"Caribe",7.887656,"SANTA MARTA",502834.505,1.07199094583705
"6161","47001",2014,"Santa Marta","Magdalena",476385,"Caribe",6.374849,"SANTA MARTA",520399.765,1.09239326385172
"6162","47001",2015,"Santa Marta","Magdalena",483865,"Caribe",5.020872,"SANTA MARTA",570657.375,1.17937312060182
"6163","47001",2016,"Santa Marta","Magdalena",491535,"Caribe",3.521826,"SANTA MARTA",685142.776993,1.39388401028004
"6164","47030",2007,"Algarrobo","Magdalena",11942,"Caribe",60.7485,"ALGARROBO",6195.801,0.518824401272819
"6165","47030",2008,"Algarrobo","Magdalena",12014,"Caribe",37.5,"ALGARROBO",6258.289,0.520916347594473
"6166","47030",2009,"Algarrobo","Magdalena",12089,"Caribe",45.652307,"ALGARROBO",7366.6585,0.609368723633055
"6167","47030",2010,"Algarrobo","Magdalena",12161,"Caribe",0,"ALGARROBO",6595.089,0.542314694515254
"6168","47030",2011,"Algarrobo","Magdalena",12243,"Caribe",58.815151,"ALGARROBO",7049.711581,0.575815697214735
"6169","47030",2012,"Algarrobo","Magdalena",12312,"Caribe",25.18037,"ALGARROBO",10406.209,0.845208658219623
"6170","47030",2013,"Algarrobo","Magdalena",12399,"Caribe",35.531578,"ALGARROBO",11303.211,0.911622792160658
"6171","47030",2014,"Algarrobo","Magdalena",12480,"Caribe",40.59,"ALGARROBO",11998.170842,0.961391894391026
"6172","47030",2015,"Algarrobo","Magdalena",12576,"Caribe",23.342352,"ALGARROBO",12729.7490234375,1.01222559028606
"6173","47030",2016,"Algarrobo","Magdalena",12647,"Caribe",12.5,"ALGARROBO",14389.344288,1.13776739843441
"6174","47053",2007,"Aracataca","Magdalena",36223,"Caribe",88.769,"ARACATACA",9268.016,0.25585997846672
"6175","47053",2008,"Aracataca","Magdalena",36594,"Caribe",87.5,"ARACATACA",11350.225,0.310166284090288
"6176","47053",2009,"Aracataca","Magdalena",36968,"Caribe",100,"ARACATACA",13143.144,0.355527591430426
"6177","47053",2010,"Aracataca","Magdalena",37354,"Caribe",42.371666,"ARACATACA",13445.454,0.359946833003159
"6178","47053",2011,"Aracataca","Magdalena",37753,"Caribe",92.921666,"ARACATACA",12829.956,0.339839377003152
"6179","47053",2012,"Aracataca","Magdalena",38162,"Caribe",87.414893,"ARACATACA",17590.965,0.460955007599182
"6180","47053",2013,"Aracataca","Magdalena",38587,"Caribe",86.474761,"ARACATACA",21907.334,0.5677387202944
"6181","47053",2014,"Aracataca","Magdalena",39020,"Caribe",58.653142,"ARACATACA",24104.641,0.617750922603793
"6182","47053",2015,"Aracataca","Magdalena",39473,"Caribe",68.24,"ARACATACA",28019.43359375,0.709837954899552
